5.40956e+12	2.66834e-13	1.97383e-12	1.97383e-12	8.3426e-13
5.43013e+12	2.61102e-13	2.0019e-12	2.0019e-12	8.16752e-13
5.4507e+12	2.55331e-13	2.03518e-12	2.03518e-12	7.9974e-13
5.47127e+12	2.49603e-13	2.07432e-12	2.07432e-12	7.83466e-13
5.49184e+12	2.43982e-13	2.1198e-12	2.1198e-12	7.68114e-13
5.5124e+12	2.38517e-13	2.17187e-12	2.17187e-12	7.53802e-13
5.53297e+12	2.33237e-13	2.23053e-12	2.23053e-12	7.40579e-13
5.55354e+12	2.28155e-13	2.29555e-12	2.29555e-12	7.28424e-13
5.57411e+12	2.23263e-13	2.36637e-12	2.36637e-12	7.17251e-13
5.59468e+12	2.18543e-13	2.44221e-12	2.44221e-12	7.06914e-13
5.61525e+12	2.13958e-13	2.52198e-12	2.52198e-12	6.97218e-13
5.63582e+12	2.09466e-13	2.60436e-12	2.60436e-12	6.8793e-13
5.65639e+12	2.05013e-13	2.6878e-12	2.6878e-12	6.78788e-13
5.67695e+12	2.00543e-13	2.77053e-12	2.77053e-12	6.69516e-13
5.69752e+12	1.95999e-13	2.85068e-12	2.85068e-12	6.59837e-13
5.71809e+12	1.91326e-13	2.92625e-12	2.92625e-12	6.49486e-13
5.73866e+12	1.86472e-13	2.9952e-12	2.9952e-12	6.38218e-13
5.75923e+12	1.81392e-13	3.05551e-12	3.05551e-12	6.25823e-13
5.7798e+12	1.76053e-13	3.10525e-12	3.10525e-12	6.12135e-13
5.80037e+12	1.70428e-13	3.14264e-12	3.14264e-12	5.97035e-13
5.82093e+12	1.64506e-13	3.16609e-12	3.16609e-12	5.8046e-13
5.8415e+12	1.58286e-13	3.17429e-12	3.17429e-12	5.6241e-13
5.86207e+12	1.51779e-13	3.16622e-12	3.16622e-12	5.42945e-13
5.88264e+12	1.45011e-13	3.14121e-12	3.14121e-12	5.22191e-13
5.90321e+12	1.38018e-13	3.09897e-12	3.09897e-12	5.00335e-13
5.92378e+12	1.30848e-13	3.0396e-12	3.0396e-12	4.7763e-13
5.94435e+12	1.23559e-13	2.96357e-12	2.96357e-12	4.54386e-13
5.96492e+12	1.16219e-13	2.87173e-12	2.87173e-12	4.30969e-13
5.98548e+12	1.08902e-13	2.7653e-12	2.7653e-12	4.07797e-13
6.00605e+12	1.01691e-13	2.64578e-12	2.64578e-12	3.85335e-13
6.02662e+12	9.46734e-14	2.51495e-12	2.51495e-12	3.64089e-13
6.04719e+12	8.79397e-14	2.3748e-12	2.3748e-12	3.44598e-13
6.06776e+12	8.15851e-14	2.22745e-12	2.22745e-12	3.27434e-13
6.08833e+12	7.57068e-14	2.07513e-12	2.07513e-12	3.13189e-13
6.1089e+12	7.04032e-14	1.92008e-12	1.92008e-12	3.02471e-13
6.12947e+12	6.5774e-14	1.76449e-12	1.76449e-12	2.95899e-13
6.15003e+12	6.19189e-14	1.61048e-12	1.61048e-12	2.94093e-13
6.1706e+12	5.89378e-14	1.46e-12	1.46e-12	2.97669e-13
6.19117e+12	5.69299e-14	1.31483e-12	1.31483e-12	3.07229e-13
6.21174e+12	5.59936e-14	1.17653e-12	1.17653e-12	3.23354e-13
6.23231e+12	5.62257e-14	1.0464e-12	1.0464e-12	3.46597e-13
6.25288e+12	5.77213e-14	9.25513e-13	9.25513e-13	3.77469e-13
6.27345e+12	6.05722e-14	8.14653e-13	8.14653e-13	4.16434e-13
6.29401e+12	6.48666e-14	7.14372e-13	7.14372e-13	4.639e-13
6.31458e+12	7.06873e-14	6.24972e-13	6.24972e-13	5.20202e-13
6.33515e+12	7.811e-14	5.46536e-13	5.46536e-13	5.85601e-13
6.35572e+12	8.72014e-14	4.7895e-13	4.7895e-13	6.60266e-13
6.37629e+12	9.80162e-14	4.21929e-13	4.21929e-13	7.44267e-13
6.39686e+12	1.10595e-13	3.75047e-13	3.75047e-13	8.37568e-13
6.41743e+12	1.2496e-13	3.37766e-13	3.37766e-13	9.40013e-13
6.438e+12	1.41114e-13	3.09465e-13	3.09465e-13	1.05132e-12
6.45856e+12	1.59032e-13	2.89465e-13	2.89465e-13	1.17108e-12
6.47913e+12	1.78665e-13	2.77055e-13	2.77055e-13	1.29875e-12
6.4997e+12	1.9993e-13	2.7151e-13	2.7151e-13	1.43363e-12
6.52027e+12	2.22712e-13	2.72107e-13	2.72107e-13	1.5749e-12
6.54084e+12	2.4686e-13	2.78143e-13	2.78143e-13	1.7216e-12
6.56141e+12	2.72188e-13	2.88937e-13	2.88937e-13	1.87263e-12
6.58198e+12	2.98475e-13	3.03848e-13	3.03848e-13	2.0268e-12
6.60254e+12	3.25465e-13	3.22269e-13	3.22269e-13	2.18279e-12
6.62311e+12	3.52873e-13	3.43638e-13	3.43638e-13	2.33921e-12
6.64368e+12	3.80392e-13	3.67436e-13	3.67436e-13	2.49463e-12
6.66425e+12	4.07694e-13	3.93188e-13	3.93188e-13	2.64756e-12
6.68482e+12	4.34444e-13	4.20466e-13	4.20466e-13	2.79656e-12
6.70539e+12	4.60308e-13	4.48886e-13	4.48886e-13	2.9402e-12
6.72596e+12	4.84959e-13	4.78114e-13	4.78114e-13	3.07716e-12
6.74653e+12	5.08095e-13	5.0786e-13	5.0786e-13	3.20623e-12
6.76709e+12	5.29443e-13	5.37884e-13	5.37884e-13	3.32637e-12
6.78766e+12	5.48773e-13	5.67996e-13	5.67996e-13	3.43674e-12
6.80823e+12	5.65904e-13	5.98055e-13	5.98055e-13	3.53673e-12
6.8288e+12	5.80712e-13	6.27971e-13	6.27971e-13	3.62597e-12
6.84937e+12	5.93133e-13	6.577e-13	6.577e-13	3.70438e-12
6.86994e+12	6.03165e-13	6.87251e-13	6.87251e-13	3.77215e-12
6.89051e+12	6.1087e-13	7.16672e-13	7.16672e-13	3.82974e-12
6.91107e+12	6.16364e-13	7.46053e-13	7.46053e-13	3.87786e-12
6.93164e+12	6.19816e-13	7.75517e-13	7.75517e-13	3.91747e-12
6.95221e+12	6.21436e-13	8.05212e-13	8.05212e-13	3.94969e-12
6.97278e+12	6.21462e-13	8.35306e-13	8.35306e-13	3.9758e-12
6.99335e+12	6.20152e-13	8.65969e-13	8.65969e-13	3.99719e-12
7.01392e+12	6.17768e-13	8.97374e-13	8.97374e-13	4.01527e-12
7.03449e+12	6.14561e-13	9.29675e-13	9.29675e-13	4.03141e-12
7.05506e+12	6.10761e-13	9.63007e-13	9.63007e-13	4.04691e-12
7.07562e+12	6.06568e-13	9.97471e-13	9.97471e-13	4.06296e-12
7.09619e+12	6.02138e-13	1.03313e-12	1.03313e-12	4.08054e-12
7.11676e+12	5.9758e-13	1.06999e-12	1.06999e-12	4.10041e-12
7.13733e+12	5.92951e-13	1.10803e-12	1.10803e-12	4.12311e-12
7.1579e+12	5.8826e-13	1.14715e-12	1.14715e-12	4.1489e-12
7.17847e+12	5.83466e-13	1.18721e-12	1.18721e-12	4.17778e-12
