2.77568e+12	1.42765e-13	1.5132e-13	3.62387e-13	3.6004e-13	3.63046e-13	3.60699e-13	4.14731e-13	3.93523e-13
2.79609e+12	1.45884e-13	1.55416e-13	3.71761e-13	3.6942e-13	3.72468e-13	3.70128e-13	4.27994e-13	4.04344e-13
2.8165e+12	1.48892e-13	1.59459e-13	3.80967e-13	3.78656e-13	3.8173e-13	3.79419e-13	4.41277e-13	4.15036e-13
2.83691e+12	1.51796e-13	1.63449e-13	3.90012e-13	3.87751e-13	3.90835e-13	3.88575e-13	4.54573e-13	4.25605e-13
2.85732e+12	1.54599e-13	1.67383e-13	3.98892e-13	3.96702e-13	3.99784e-13	3.97594e-13	4.67864e-13	4.36052e-13
2.87773e+12	1.57303e-13	1.71252e-13	4.07599e-13	4.05496e-13	4.08569e-13	4.06466e-13	4.81123e-13	4.46372e-13
2.89814e+12	1.59908e-13	1.75045e-13	4.16116e-13	4.14115e-13	4.17173e-13	4.15172e-13	4.94306e-13	4.56548e-13
2.91855e+12	1.62409e-13	1.78745e-13	4.24417e-13	4.22528e-13	4.25572e-13	4.23683e-13	5.07358e-13	4.66554e-13
2.93896e+12	1.648e-13	1.82332e-13	4.32469e-13	4.30701e-13	4.33732e-13	4.31964e-13	5.20212e-13	4.76356e-13
2.95937e+12	1.67073e-13	1.85784e-13	4.40236e-13	4.38594e-13	4.41617e-13	4.39975e-13	5.32792e-13	4.85913e-13
2.97978e+12	1.69216e-13	1.89076e-13	4.47679e-13	4.46167e-13	4.49187e-13	4.47675e-13	5.4502e-13	4.9518e-13
3.00019e+12	1.7122e-13	1.92184e-13	4.54765e-13	4.53386e-13	4.56408e-13	4.55029e-13	5.56817e-13	5.04111e-13
3.0206e+12	1.73075e-13	1.95086e-13	4.61468e-13	4.60223e-13	4.63252e-13	4.62007e-13	5.68114e-13	5.1267e-13
3.04101e+12	1.74777e-13	1.97765e-13	4.67775e-13	4.66667e-13	4.69702e-13	4.68594e-13	5.78855e-13	5.20826e-13
3.06142e+12	1.76323e-13	2.0021e-13	4.73689e-13	4.72722e-13	4.7576e-13	4.74794e-13	5.89001e-13	5.28569e-13
3.08183e+12	1.77721e-13	2.02419e-13	4.79234e-13	4.78415e-13	4.81448e-13	4.80629e-13	5.98542e-13	5.35906e-13
3.10223e+12	1.78981e-13	2.04398e-13	4.84458e-13	4.83798e-13	4.86808e-13	4.86147e-13	6.07497e-13	5.42871e-13
3.12264e+12	1.80127e-13	2.06166e-13	4.89433e-13	4.88946e-13	4.9191e-13	4.91422e-13	6.15915e-13	5.49523e-13
3.14305e+12	1.81189e-13	2.07753e-13	4.94256e-13	4.9396e-13	4.96847e-13	4.96552e-13	6.23885e-13	5.55954e-13
3.16346e+12	1.82207e-13	2.09197e-13	4.99046e-13	4.98968e-13	5.01737e-13	5.01659e-13	6.3153e-13	5.62286e-13
3.18387e+12	1.83231e-13	2.10552e-13	5.03946e-13	5.04115e-13	5.06721e-13	5.0689e-13	6.39008e-13	5.68673e-13
3.20428e+12	1.84319e-13	2.11879e-13	5.09115e-13	5.09567e-13	5.11956e-13	5.12408e-13	6.46511e-13	5.75295e-13
3.22469e+12	1.85536e-13	2.13248e-13	5.14728e-13	5.15504e-13	5.17616e-13	5.18392e-13	6.54262e-13	5.82361e-13
